"Formatted.Date","Summary","Precip.Type","Temperature..C.","Apparent.Temperature..C.","Humidity","Wind.Speed..km.h.","Wind.Bearing..degrees.","Visibility..km.","Pressure..millibars.","Daily.Summary","Air.Quality"
"5/1/2008","Mostly Cloudy","rain",23.8,23.8,0.58,9.0482,341,11.4471,1007.71,"Mostly cloudy throughout the day.",0.605575217789218
"5/2/2008","Mostly Cloudy","rain",23.59444444,23.59444444,0.53,7.5992,358,11.27,1007.66,"Mostly cloudy throughout the day.",15.1931123091724
"5/3/2008","Mostly Cloudy","rain",22.50555556,22.50555556,0.68,11.27,340,11.1251,1007.66,"Mostly cloudy throughout the day.",7.74130152419164
"5/4/2008","Mostly Cloudy","rain",20.01666667,20.01666667,0.78,12.2682,329,11.4471,1007.6,"Mostly cloudy throughout the day.",4.94233759820089
"5/5/2008","Mostly Cloudy","rain",19.91111111,19.91111111,0.74,16.1966,20,11.2056,1007.87,"Mostly cloudy throughout the day.",22.5352352618298
"5/6/2008","Overcast","rain",19.35555556,19.35555556,0.76,13.2664,29,14.9086,1008.35,"Mostly cloudy throughout the day.",6.81498474450038
"5/7/2008","Overcast","rain",17.88333333,17.88333333,0.85,12.6868,7,14.9569,1008.32,"Mostly cloudy throughout the day.",18.2752171744895
"5/8/2008","Overcast","rain",17.25,17.25,0.89,10.5294,338,15.8263,1008.16,"Mostly cloudy throughout the day.",17.132773500839
"5/9/2008","Overcast","rain",16.62777778,16.62777778,0.92,6.3756,328,15.8263,1008.15,"Mostly cloudy throughout the day.",9.48150791209939
"5/10/2008","Mostly Cloudy","rain",15.84444444,15.84444444,0.84,3.5259,315,14.9569,1009.37,"Mostly cloudy throughout the day.",5.39704781208969
"5/11/2008","Overcast","rain",17,17,0.92,2.6565,55,14.9086,1008.06,"Mostly cloudy throughout the day.",13.1188135203729
"5/12/2008","Overcast","rain",17.06666667,17.06666667,0.86,6.6332,289,15.8263,1007.86,"Mostly cloudy throughout the day.",19.002894829804
"5/13/2008","Overcast","rain",16.50555556,16.50555556,0.79,6.9874,307,14.9569,1008.06,"Mostly cloudy throughout the day.",14.615444426141
"5/14/2008","Mostly Cloudy","rain",14.98333333,14.98333333,0.83,9.4507,299,11.2056,1007.87,"Mostly cloudy throughout the day.",5.87551380722198
"5/15/2008","Partly Cloudy","rain",16.02222222,16.02222222,0.81,12.3809,299,11.2056,1007.98,"Mostly cloudy throughout the day.",7.14742780382359
"5/16/2008","Mostly Cloudy","rain",16.16111111,16.16111111,0.81,15.8746,306,9.982,1008.07,"Mostly cloudy throughout the day.",3.43357957138307
"5/17/2008","Mostly Cloudy","rain",18.84444444,18.84444444,0.68,22.1053,309,9.982,1007.86,"Mostly cloudy throughout the day.",9.95522473618579
"5/18/2008","Mostly Cloudy","rain",21.11666667,21.11666667,0.68,20.2055,300,9.982,1007.95,"Mostly cloudy throughout the day.",14.367428176694
"5/19/2008","Partly Cloudy","rain",22.50555556,22.50555556,0.62,15.1501,309,9.982,1008.2,"Mostly cloudy throughout the day.",11.8108735279823
"5/20/2008","Partly Cloudy","rain",23.79444444,23.79444444,0.54,17.2431,290,11.27,1007.95,"Mostly cloudy throughout the day.",10.235577206154
"5/21/2008","Partly Cloudy","rain",23.88888889,23.88888889,0.51,15.5848,309,11.27,1008.03,"Mostly cloudy throughout the day.",21.6947746507369
"5/22/2008","Partly Cloudy","rain",25.83333333,25.83333333,0.44,16.422,308,11.4471,1008.03,"Mostly cloudy throughout the day.",5.84117937180295
"5/23/2008","Partly Cloudy","rain",25.92777778,25.92777778,0.43,21.6867,290,11.27,1007.73,"Mostly cloudy throughout the day.",8.86511162137488
"5/24/2008","Partly Cloudy","rain",25,25,0.42,20.0767,290,9.982,1007.71,"Mostly cloudy throughout the day.",15.4497541108813
"5/25/2008","Partly Cloudy","rain",24.94444444,24.94444444,0.43,18.6599,288,10.3523,1007.73,"Mostly cloudy throughout the day.",16.613920078593
"5/26/2008","Partly Cloudy","rain",24.92777778,24.92777778,0.45,16.9855,299,9.982,1007.81,"Mostly cloudy throughout the day.",7.3579229742642
"5/27/2008","Partly Cloudy","rain",22.8,22.8,0.51,12.397,290,11.2056,1008.02,"Mostly cloudy throughout the day.",11.3864139512518
"5/28/2008","Partly Cloudy","rain",19.33888889,19.33888889,0.7,7.3255,280,11.3988,1008.55,"Mostly cloudy throughout the day.",10.5040730318747
"5/29/2008","Partly Cloudy","rain",17.80555556,17.80555556,0.78,4.7817,260,9.982,1008.62,"Mostly cloudy throughout the day.",11.4049095319332
"5/30/2008","Mostly Cloudy","rain",17.78333333,17.78333333,0.75,3.4615,256,15.8263,1008.73,"Mostly cloudy throughout the day.",13.2292760878712
"5/31/2008","Mostly Cloudy","rain",16.48888889,16.48888889,0.79,6.3434,279,14.9569,1009.41,"Mostly cloudy throughout the day.",21.3868634761115
"6/1/2008","Mostly Cloudy","rain",15.69444444,15.69444444,0.83,6.5044,281,15.8263,1009.79,"Mostly cloudy throughout the day.",12.5372007546716
"6/2/2008","Mostly Cloudy","rain",15.62777778,15.62777778,0.81,3.3649,299,15.8263,1009.69,"Mostly cloudy throughout the day.",8.77261837002215
"6/3/2008","Mostly Cloudy","rain",16.21111111,16.21111111,0.93,4.2182,279,14.7154,1007.41,"Mostly cloudy throughout the day.",18.9587742308028
"6/4/2008","Mostly Cloudy","rain",15.57777778,15.57777778,0.84,6.2951,281,15.8263,1009.61,"Mostly cloudy throughout the day.",6.28539583080425
"6/5/2008","Mostly Cloudy","rain",15.57777778,15.57777778,0.81,3.3166,306,15.8263,1009.32,"Mostly cloudy throughout the day.",9.74580098885315
"6/6/2008","Mostly Cloudy","rain",15.60555556,15.60555556,0.81,3.7191,327,14.9569,1009.37,"Mostly cloudy throughout the day.",8.49469282473781
"6/7/2008","Mostly Cloudy","rain",15.05,15.05,0.83,7.7924,348,9.982,1009.14,"Mostly cloudy throughout the day.",10.7894174044879
"6/8/2008","Mostly Cloudy","rain",17.06666667,17.06666667,0.73,9.3219,339,9.982,1009.12,"Mostly cloudy throughout the day.",17.3526674901046
"6/9/2008","Mostly Cloudy","rain",17.48333333,17.48333333,0.72,7.4221,10,9.982,1009.19,"Mostly cloudy throughout the day.",2.64872994066274
"6/10/2008","Overcast","rain",17.66666667,17.66666667,0.71,8.7745,48,9.982,1009.19,"Mostly cloudy throughout the day.",12.9222042337081
"6/11/2008","Overcast","rain",18.8,18.8,0.69,8.7584,59,9.982,1008.99,"Mostly cloudy throughout the day.",15.2852429553101
"6/12/2008","Clear","rain",19.68333333,19.68333333,0.67,8.7423,60,11.0285,1008.93,"Mostly cloudy throughout the day.",6.12037086932371
"6/13/2008","Clear","rain",18.82222222,18.82222222,0.78,10.626,70,11.27,1008.11,"Mostly cloudy throughout the day.",13.1369145488091
"6/14/2008","Mostly Cloudy","rain",20,20,0.77,4.7495,69,11.27,1007.52,"Mostly cloudy throughout the day.",8.52217226878414
"6/15/2008","Mostly Cloudy","rain",21.15,21.15,0.72,7.7924,108,11.3988,1007.29,"Mostly cloudy throughout the day.",2.07475734894849
"6/16/2008","Mostly Cloudy","rain",23.65555556,23.65555556,0.67,11.0124,89,11.2056,1006.83,"Mostly cloudy throughout the day.",24.8342892106818
"6/17/2008","Mostly Cloudy","rain",23.61666667,23.61666667,0.6,15.2145,147,11.2056,1006.16,"Mostly cloudy throughout the day.",14.2277425272343
"6/18/2008","Mostly Cloudy","rain",23.81666667,23.81666667,0.62,10.6421,152,11.3988,1005.9,"Mostly cloudy throughout the day.",11.9493963402945
"6/19/2008","Partly Cloudy","rain",22.03888889,22.03888889,0.7,25.0033,200,11.27,1005.65,"Mostly cloudy throughout the day.",6.73324011396326
"6/20/2008","Mostly Cloudy","rain",19.95,19.95,0.7,16.1644,190,11.0768,1006.32,"Mostly cloudy throughout the day.",1.82423659862907
"6/21/2008","Partly Cloudy","rain",18.92222222,18.92222222,0.8,8.3237,189,11.2861,1006.71,"Mostly cloudy throughout the day.",6.23812581418038
"6/22/2008","Mostly Cloudy","rain",17.26666667,17.26666667,0.88,7.8085,149,9.8532,1007.17,"Mostly cloudy throughout the day.",9.45114526134746
"6/23/2008","Partly Cloudy","rain",16.17777778,16.17777778,0.9,5.957,159,15.4399,1007.38,"Mostly cloudy throughout the day.",18.8363586191127
"6/24/2008","Mostly Cloudy","rain",15.83333333,15.83333333,0.93,6.3434,149,14.2324,1007.32,"Mostly cloudy throughout the day.",9.1514178835636
"6/25/2008","Mostly Cloudy","rain",16.73333333,16.73333333,0.93,6.0053,112,3.9123,1007.28,"Mostly cloudy throughout the day.",9.05218348763898
"6/26/2008","Mostly Cloudy","rain",16.71111111,16.71111111,0.97,13.1054,121,15.5526,1006.86,"Mostly cloudy throughout the day.",14.8939607584072
"6/27/2008","Overcast","rain",16.26666667,16.26666667,0.97,5.474,192,6.6976,1009.54,"Mostly cloudy throughout the day.",7.15863769553877
"6/28/2008","Mostly Cloudy","rain",16.13888889,16.13888889,0.97,11.0446,270,14.6349,1007.4,"Mostly cloudy throughout the day.",16.9381054099308
"6/29/2008","Partly Cloudy","rain",16.08888889,16.08888889,0.97,3.0912,35,14.6349,1006.87,"Mostly cloudy throughout the day.",19.9084540422615
"6/30/2008","Mostly Cloudy","rain",15.55555556,15.55555556,0.96,2.7692,287,7.8246,1007.66,"Mostly cloudy throughout the day.",11.0837364713864
"7/1/2008","Partly Cloudy","rain",14.51666667,14.51666667,1,3.0268,83,4.9427,1007.73,"Mostly cloudy throughout the day.",0.308055597323524
"7/2/2008","Mostly Cloudy","rain",17.08888889,17.08888889,0.99,10.8192,171,6.9391,1007.8,"Mostly cloudy throughout the day.",13.7221311746436
"7/3/2008","Mostly Cloudy","rain",17.66666667,17.66666667,0.96,9.5956,143,10.4811,1008.39,"Mostly cloudy throughout the day.",15.7733270562952
"7/4/2008","Mostly Cloudy","rain",19.79444444,19.79444444,0.85,10.5133,162,11.27,1008.32,"Mostly cloudy throughout the day.",7.81920727621875
"7/5/2008","Mostly Cloudy","rain",22.01666667,22.01666667,0.74,10.7709,229,11.27,1008.71,"Mostly cloudy throughout the day.",13.4851117931432
"7/6/2008","Partly Cloudy","rain",21.13888889,21.13888889,0.73,9.4668,237,11.0768,1009.28,"Mostly cloudy throughout the day.",12.7393150112336
"7/7/2008","Partly Cloudy","rain",21.04444444,21.04444444,0.73,15.1018,259,11.27,1009.72,"Mostly cloudy throughout the day.",8.52001082576166
"7/8/2008","Partly Cloudy","rain",18.93888889,18.93888889,0.89,13.524,237,7.2772,1010.77,"Mostly cloudy throughout the day.",17.7785436167465
"7/9/2008","Overcast","rain",18.91666667,18.91666667,0.9,3.381,274,6.5366,1010.97,"Mostly cloudy throughout the day.",18.0670211553005
"7/10/2008","Mostly Cloudy","rain",20.05,20.05,0.78,4.7334,213,11.27,1010.28,"Mostly cloudy throughout the day.",22.1915137409768
"7/11/2008","Partly Cloudy","rain",21.06666667,21.06666667,0.73,9.0643,132,11.27,1009.53,"Mostly cloudy throughout the day.",19.6245887577026
"7/12/2008","Mostly Cloudy","rain",20.05,20.05,0.78,0.3703,167,11.0768,1009.78,"Mostly cloudy throughout the day.",9.80460626864436
"7/13/2008","Overcast","rain",20,20,0.83,0.0644,255,11.27,1009.83,"Mostly cloudy throughout the day.",18.0338456929983
"7/14/2008","Overcast","rain",18.86666667,18.86666667,0.9,0.0322,17,11.27,1010.18,"Mostly cloudy throughout the day.",19.5356027256247
"7/15/2008","Overcast","rain",17.95555556,17.95555556,0.96,3.7835,89,11.0768,1010.43,"Mostly cloudy throughout the day.",2.55519267577715
"7/16/2008","Overcast","rain",17.71111111,17.71111111,0.97,12.2199,129,11.2056,1010.09,"Mostly cloudy throughout the day.",11.6135078290963
"7/17/2008","Overcast","rain",17.73333333,17.73333333,0.93,10.6099,130,11.9784,1009.92,"Mostly cloudy throughout the day.",9.86019382674393
"7/18/2008","Overcast","rain",16.79444444,16.79444444,0.97,5.3935,143,8.05,1010.08,"Mostly cloudy throughout the day.",8.74452550028568
"7/19/2008","Overcast","rain",16.66666667,16.66666667,0.97,6.1824,159,7.9695,1010.49,"Mostly cloudy throughout the day.",6.56660114455416
"7/20/2008","Overcast","rain",16.16111111,16.16111111,0.97,6.2951,169,6.118,1010.1,"Mostly cloudy throughout the day.",1.77874353161079
"7/21/2008","Overcast","rain",17.01111111,17.01111111,0.91,5.4096,178,13.685,1013.23,"Mostly cloudy throughout the day.",11.1157472028409
"7/22/2008","Overcast","rain",16.11666667,16.11666667,0.97,2.8658,283,6.118,1010.3,"Mostly cloudy throughout the day.",8.98306544541506
"7/23/2008","Overcast","rain",16.11666667,16.11666667,0.97,2.8497,306,6.0697,1010.48,"Mostly cloudy throughout the day.",16.2023280313097
"7/24/2008","Overcast","rain",15.55555556,15.55555556,0.96,5.8121,224,6.5849,1010.86,"Mostly cloudy throughout the day.",14.9714486361957
"7/25/2008","Clear","rain",14.00555556,14.00555556,1,3.0751,199,5.9731,1010.7,"Mostly cloudy throughout the day.",15.8351926044048
"7/26/2008","Partly Cloudy","rain",16.11666667,16.11666667,0.93,9.3541,210,5.9731,1011.39,"Mostly cloudy throughout the day.",14.5107106459973
"7/27/2008","Mostly Cloudy","rain",16.05,16.05,0.93,9.0643,220,3.6708,1011.92,"Mostly cloudy throughout the day.",13.3222911807488
"7/28/2008","Mostly Cloudy","rain",16.21111111,16.21111111,0.99,7.5831,230,4.991,1012.57,"Mostly cloudy throughout the day.",6.35016797256661
"7/29/2008","Overcast","rain",17.80555556,17.80555556,0.89,7.728,200,11.27,1013.15,"Mostly cloudy throughout the day.",2.53827223567322
"7/30/2008","Mostly Cloudy","rain",18.88333333,18.88333333,0.84,5.2325,217,10.8997,1013.59,"Mostly cloudy throughout the day.",17.7156610978564
"7/31/2008","Mostly Cloudy","rain",20.18888889,20.18888889,0.77,7.8729,202,11.27,1013.43,"Mostly cloudy throughout the day.",3.12620636701533
"8/1/2008","Mostly Cloudy","rain",22.26666667,22.26666667,0.67,11.0607,208,11.27,1013.32,"Mostly cloudy throughout the day.",11.5898266608585
"8/2/2008","Partly Cloudy","rain",22.35555556,22.35555556,0.7,12.9766,198,11.4471,1013.49,"Mostly cloudy throughout the day.",15.5940725876024
"8/3/2008","Partly Cloudy","rain",23.86666667,23.86666667,0.54,10.8675,209,11.27,1013.22,"Mostly cloudy throughout the day.",17.5389754363504
"8/4/2008","Partly Cloudy","rain",23.88888889,23.88888889,0.58,9.5312,201,11.27,1012.83,"Mostly cloudy throughout the day.",14.7245612249242
"8/5/2008","Partly Cloudy","rain",22.95555556,22.95555556,0.56,11.8013,165,11.4471,1012.85,"Mostly cloudy throughout the day.",10.9792234088588
"8/6/2008","Partly Cloudy","rain",22.47777778,22.47777778,0.58,10.8192,159,11.1251,0,"Mostly cloudy throughout the day.",6.17697526553615
"8/7/2008","Partly Cloudy","rain",20.85555556,20.85555556,0.7,4.5885,148,11.27,1012.28,"Mostly cloudy throughout the day.",13.3546294160255
"8/8/2008","Mostly Cloudy","rain",19.16111111,19.16111111,0.82,0.7728,121,9.982,1012.44,"Mostly cloudy throughout the day.",7.12745059599557
"8/9/2008","Partly Cloudy","rain",17.73333333,17.73333333,0.84,9.1126,111,9.982,1012.44,"Mostly cloudy throughout the day.",20.2971691760579
"8/10/2008","Mostly Cloudy","rain",18.23888889,18.23888889,0.81,6.2468,111,15.8263,1012.62,"Mostly cloudy throughout the day.",14.3349386888989
"8/11/2008","Mostly Cloudy","rain",17.81666667,17.81666667,0.88,1.6261,289,14.9569,1013.45,"Mostly cloudy throughout the day.",14.216659037235
"8/12/2008","Mostly Cloudy","rain",17.71111111,17.71111111,0.84,12.9444,309,15.8263,1013.41,"Mostly cloudy throughout the day.",12.55051724809
"8/13/2008","Overcast","rain",17.2,17.2,0.9,3.0912,104,15.7297,1013.5,"Mostly cloudy throughout the day.",14.1570923412318
"8/14/2008","Partly Cloudy","rain",15.30555556,15.30555556,0.9,2.6243,126,14.168,1015.55,"Mostly cloudy throughout the day.",6.54837709945552
"8/15/2008","Mostly Cloudy","rain",16.55,16.55,0.93,3.2522,142,15.8263,1013.21,"Mostly cloudy throughout the day.",15.3464010619871
"8/16/2008","Mostly Cloudy","rain",16.09444444,16.09444444,0.96,6.0053,338,14.9086,1013.21,"Mostly cloudy throughout the day.",5.52484243614765
"8/17/2008","Mostly Cloudy","rain",15.55,15.55,0.93,2.4633,316,14.0875,1013.5,"Mostly cloudy throughout the day.",12.8303250850054
"8/18/2008","Mostly Cloudy","rain",14.93333333,14.93333333,0.93,4.7334,191,9.9015,1013.79,"Mostly cloudy throughout the day.",3.54927531780035
"8/19/2008","Partly Cloudy","rain",17.08888889,17.08888889,0.93,7.9051,201,9.982,1014.1,"Mostly cloudy throughout the day.",14.3985735024907
"8/20/2008","Partly Cloudy","rain",18.65555556,18.65555556,0.85,7.3738,223,10.3523,1014.13,"Mostly cloudy throughout the day.",-4.57814336315578
"8/21/2008","Partly Cloudy","rain",19.81111111,19.81111111,0.79,11.0768,270,11.2056,1014.61,"Mostly cloudy throughout the day.",9.37780175014275
"8/22/2008","Partly Cloudy","rain",21.06111111,21.06111111,0.73,7.7924,264,11.2056,0,"Mostly cloudy throughout the day.",16.2284871702043
"8/23/2008","Partly Cloudy","rain",22.20555556,22.20555556,0.63,11.1734,254,11.3988,1015.48,"Mostly cloudy throughout the day.",11.3866121627358
"8/24/2008","Partly Cloudy","rain",22.75,22.75,0.57,12.558,279,11.4471,1015,"Mostly cloudy throughout the day.",25.3264348429684
"8/25/2008","Partly Cloudy","rain",23.79444444,23.79444444,0.54,13.6045,279,11.4471,1015.18,"Mostly cloudy throughout the day.",14.620426018272
"8/26/2008","Partly Cloudy","rain",23.48333333,23.48333333,0.51,10.8353,255,15.3111,1015.29,"Mostly cloudy throughout the day.",11.5070354334088
"8/27/2008","Partly Cloudy","rain",23.96111111,23.96111111,0.53,10.787,239,11.2056,1015.17,"Mostly cloudy throughout the day.",16.0711962307129
"8/28/2008","Partly Cloudy","rain",24.95,24.95,0.5,10.8031,229,11.2056,1014.96,"Mostly cloudy throughout the day.",2.09462690666147
"8/29/2008","Partly Cloudy","rain",23.95555556,23.95555556,0.53,12.3004,220,11.2056,1014.66,"Mostly cloudy throughout the day.",13.4882325478855
"8/30/2008","Partly Cloudy","rain",23.95555556,23.95555556,0.5,12.2843,229,11.2056,1014.77,"Mostly cloudy throughout the day.",6.07145147867329
"8/31/2008","Partly Cloudy","rain",23.86111111,23.86111111,0.54,3.0912,246,11.2056,1014.68,"Mostly cloudy throughout the day.",9.68481749730887
"9/1/2008","Partly Cloudy","rain",19.26666667,19.26666667,0.75,0.5474,291,10.3523,1015.04,"Mostly cloudy throughout the day.",12.8663502014853
"9/2/2008","Partly Cloudy","rain",17.28888889,17.28888889,0.87,3.1073,63,9.982,1015.58,"Mostly cloudy throughout the day.",3.58070476360872
"9/3/2008","Clear","rain",16.62222222,16.62222222,0.93,3.1395,148,15.8263,1015.88,"Mostly cloudy throughout the day.",1.69445502906631
"9/4/2008","Clear","rain",16.67222222,16.67222222,0.87,3.3005,107,14.9569,1015.95,"Mostly cloudy throughout the day.",4.33641445890172
"9/5/2008","Partly Cloudy","rain",15.07222222,15.07222222,0.93,2.2862,98,15.8263,1015.99,"Mostly cloudy throughout the day.",16.2666806224719
"9/6/2008","Partly Cloudy","rain",14.51666667,14.51666667,0.93,3.0268,111,14.9086,1015.89,"Mostly cloudy throughout the day.",27.2595705113886
"9/7/2008","Partly Cloudy","rain",17.84444444,17.84444444,0.8,12.3326,136,14.9569,1012.82,"Mostly cloudy throughout the day.",-0.249127379564138
"9/8/2008","Partly Cloudy","rain",14.44444444,14.44444444,0.93,3.1556,138,14.9086,1015.98,"Mostly cloudy throughout the day.",11.0689677575247
"9/9/2008","Partly Cloudy","rain",13.88888889,13.88888889,0.96,3.1234,128,14.9086,1015.71,"Mostly cloudy throughout the day.",12.8344013298043
"9/10/2008","Mostly Cloudy","rain",14.43333333,14.43333333,0.9,5.6028,121,14.0875,1015.63,"Mostly cloudy throughout the day.",12.830246169665
"9/11/2008","Mostly Cloudy","rain",14.92777778,14.92777778,0.87,4.6207,129,11.0446,1015.59,"Mostly cloudy throughout the day.",8.74737736732017
"9/12/2008","Partly Cloudy","rain",17.04444444,17.04444444,0.82,8.9999,149,11.2056,1015.49,"Mostly cloudy throughout the day.",13.8464467824063
"9/13/2008","Partly Cloudy","rain",18.78888889,18.78888889,0.78,8.694,153,11.0285,1015.64,"Mostly cloudy throughout the day.",5.47586974608748
"9/14/2008","Partly Cloudy","rain",21.16111111,21.16111111,0.73,12.3004,140,11.2056,1015.46,"Mostly cloudy throughout the day.",8.0593258227185
"9/15/2008","Partly Cloudy","rain",23.86666667,23.86666667,0.62,12.7029,120,11.2056,1015.35,"Mostly cloudy throughout the day.",5.87732878743534
"9/16/2008","Partly Cloudy","rain",24.96666667,24.96666667,0.56,15.3594,146,10.3523,1015.21,"Mostly cloudy throughout the day.",11.7348023548989
"9/17/2008","Partly Cloudy","rain",26.13333333,26.13333333,0.47,14.4417,130,10.0464,1014.56,"Mostly cloudy throughout the day.",21.0785917713748
"9/18/2008","Partly Cloudy","rain",27.22222222,27.26111111,0.44,15.8907,149,10.0464,1014.36,"Mostly cloudy throughout the day.",24.7242013493414
"9/19/2008","Partly Cloudy","rain",27.73888889,27.35555556,0.39,14.6349,140,10.4006,1014.11,"Mostly cloudy throughout the day.",4.42895817010528
"9/20/2008","Partly Cloudy","rain",27.77777778,27.5,0.4,15.9229,150,9.982,1013.56,"Mostly cloudy throughout the day.",16.3003058563644
"9/21/2008","Partly Cloudy","rain",27.8,27.4,0.39,15.778,169,9.982,1013.07,"Mostly cloudy throughout the day.",13.9270202984847
"9/22/2008","Partly Cloudy","rain",27.87222222,27.37777778,0.37,13.5723,149,10.3523,1012.83,"Mostly cloudy throughout the day.",15.8910858021745
"9/23/2008","Mostly Cloudy","rain",26.15555556,26.15555556,0.43,10.7226,138,9.982,1012.55,"Mostly cloudy throughout the day.",19.3540767795759
"9/24/2008","Mostly Cloudy","rain",23.97777778,23.97777778,0.54,7.9856,121,9.982,1012.46,"Mostly cloudy throughout the day.",17.9414542218838
"9/25/2008","Mostly Cloudy","rain",22.57222222,22.57222222,0.58,10.6421,118,10.3523,1012.52,"Mostly cloudy throughout the day.",18.5010699773297
"9/26/2008","Mostly Cloudy","rain",21.13888889,21.13888889,0.6,10.8997,110,9.982,1012.58,"Mostly cloudy throughout the day.",9.04087129458352
"9/27/2008","Partly Cloudy","rain",20.43888889,20.43888889,0.67,10.9319,110,15.8263,1012.41,"Mostly cloudy throughout the day.",9.93971188907848
"9/28/2008","Partly Cloudy","rain",20.42777778,20.42777778,0.7,10.3362,112,14.9569,1012.66,"Mostly cloudy throughout the day.",6.45010994589605
"9/29/2008","Partly Cloudy","rain",19.35555556,19.35555556,0.74,11.0124,139,15.8263,1012.6,"Mostly cloudy throughout the day.",12.3627342081191
"9/30/2008","Partly Cloudy","rain",18.75,18.75,0.76,10.8353,139,15.8263,1012.59,"Mostly cloudy throughout the day.",16.5686505080941
"10/1/2008","Clear","rain",19.87777778,19.87777778,0.85,10.143,139,14.9569,1012.55,"Mostly cloudy throughout the day.",7.76908970075257
"10/2/2008","Partly Cloudy","rain",17.22222222,17.22222222,0.84,13.9265,138,15.8263,1012.09,"Mostly cloudy throughout the day.",10.3688707712718
"10/3/2008","Partly Cloudy","rain",16.64444444,16.64444444,0.87,14.3451,138,15.8263,1012.11,"Mostly cloudy throughout the day.",10.7838175594207
"10/4/2008","Partly Cloudy","rain",16.55,16.55,0.88,10.0142,146,14.9569,1012.39,"Mostly cloudy throughout the day.",7.86099906000741
"10/5/2008","Clear","rain",16.09444444,16.09444444,0.87,9.4829,149,8.1305,1012.38,"Mostly cloudy throughout the day.",14.0321839956706
"10/6/2008","Partly Cloudy","rain",17.66666667,17.66666667,0.84,10.9963,131,9.982,1012.66,"Mostly cloudy throughout the day.",13.9464996836158
"10/7/2008","Partly Cloudy","rain",20.78333333,20.78333333,0.7,14.812,148,9.982,1012.65,"Mostly cloudy throughout the day.",6.74090206442856
"10/8/2008","Partly Cloudy","rain",22.73333333,22.73333333,0.67,15.4721,159,9.982,1012.39,"Mostly cloudy throughout the day.",12.6379793121752
"10/9/2008","Partly Cloudy","rain",26.01666667,26.01666667,0.55,16.8567,179,9.982,1012.47,"Mostly cloudy throughout the day.",14.129694458115
"10/10/2008","Clear","rain",26.12777778,26.12777778,0.58,13.2825,189,15.2628,1012.91,"Mostly cloudy throughout the day.",12.2454452610638
"10/11/2008","Clear","rain",28.83888889,29.61111111,0.51,9.66,177,9.982,0,"Mostly cloudy throughout the day.",18.3169306646308
"10/12/2008","Partly Cloudy","rain",29.00555556,29.75,0.51,10.8031,197,9.982,1012.36,"Mostly cloudy throughout the day.",6.62588245837644
"10/13/2008","Clear","rain",31.03333333,31.71111111,0.45,7.6475,201,10.3523,1012.33,"Mostly cloudy throughout the day.",10.3811656952264
"10/14/2008","Clear","rain",31.13333333,30.6,0.36,11.1734,160,16.0517,1011.95,"Mostly cloudy throughout the day.",13.8172796583447
"10/15/2008","Clear","rain",31.13333333,31.26111111,0.41,11.27,186,9.982,1011.74,"Mostly cloudy throughout the day.",19.1682988343451
"10/16/2008","Partly Cloudy","rain",31.21111111,31.32777778,0.41,10.7709,165,10.3523,1011.73,"Mostly cloudy throughout the day.",11.9358668880333
"10/17/2008","Clear","rain",30.02222222,30.70555556,0.48,11.0768,162,9.982,1011.45,"Mostly cloudy throughout the day.",12.2882991056939
"10/18/2008","Clear","rain",27.87222222,29.07222222,0.58,9.177,170,9.982,1011.65,"Mostly cloudy throughout the day.",17.6713026439096
"10/19/2008","Partly Cloudy","rain",25.40555556,25.40555556,0.66,7.9695,168,9.982,1011.99,"Mostly cloudy throughout the day.",16.7068509833855
"10/20/2008","Partly Cloudy","rain",22.75555556,22.75555556,0.79,4.6207,178,9.982,1012.36,"Mostly cloudy throughout the day.",10.4143544215012
"10/21/2008","Partly Cloudy","rain",22.68888889,22.68888889,0.79,6.5849,150,15.8263,1012.47,"Mostly cloudy throughout the day.",20.4235682671915
"10/22/2008","Clear","rain",21.2,21.2,0.84,6.5044,132,14.9569,1012.57,"Mostly cloudy throughout the day.",8.33325457264555
"10/23/2008","Clear","rain",21.55,21.55,0.81,6.3917,152,15.8263,1012.66,"Mostly cloudy throughout the day.",9.11076324858882
"10/24/2008","Clear","rain",21.43888889,21.43888889,0.82,10.8353,150,15.8263,1012.39,"Mostly cloudy throughout the day.",13.7785658058561
"10/25/2008","Partly Cloudy","rain",19.50555556,19.50555556,0.92,2.898,211,14.9569,1015.42,"Mostly cloudy throughout the day.",17.1800357200963
"10/26/2008","Partly Cloudy","rain",19.86111111,19.86111111,0.88,13.4918,140,15.8263,1012.38,"Mostly cloudy throughout the day.",14.1850146235383
"10/27/2008","Partly Cloudy","rain",19.33333333,19.33333333,0.87,10.948,150,15.8263,1012.48,"Mostly cloudy throughout the day.",10.8160386303484
"10/28/2008","Partly Cloudy","rain",18.75,18.75,0.91,10.1591,147,14.8764,1012.44,"Mostly cloudy throughout the day.",17.6675371354348
"10/29/2008","Clear","rain",18.84444444,18.84444444,0.9,7.9856,159,7.1323,1012.47,"Mostly cloudy throughout the day.",10.0762925193453
"10/30/2008","Mostly Cloudy","rain",19.91111111,19.91111111,0.87,10.9963,150,9.8049,1012.85,"Mostly cloudy throughout the day.",9.0595983822975
"10/31/2008","Partly Cloudy","rain",22.10555556,22.10555556,0.81,14.49,168,9.8371,1012.81,"Mostly cloudy throughout the day.",8.29353993673305
"11/1/2008","Clear","rain",24.95,24.95,0.69,16.0195,180,9.9015,0,"Mostly cloudy throughout the day.",15.8684056369564
